respondent_idx,mds_dim1,mds_dim2,party,ingroup_text
1287,-0.49162506974822784,0.26589734841092927,ODS,"Samostatní a zodpověďní lidé, rádi si užívají volného času, ale vědí že si musí na něj vydělat.
Nezávidí, snaží se na sobě pracovat, a berou každý den jako další příležitost."
1288,0.6331771670961865,-0.07035629290629167,STAN,"opět-nemyslím si, že by politika byla něco, na jehož základě bych lidi ve svém okolí hodnotila"
1289,0.2962318679770788,-0.19097115769960502,Unknown,"také jsou to lidi, jako každý jiný"
1290,-0.011213226383391945,-0.10550542169157608,KDU-CSL,"Jsou uvazlivi, inteligentni, zasadovi, konzervativne zamereni"
1291,0.635112268839825,-0.006130824612965228,ANO,"Lidé střední třídy, bez dluhů a závazků."
1292,-0.3075296582051878,-0.3776354680047561,Unknown,"Progresivní liberální voliči. Spíš střední třída, vyšší vzdělání, zcestovalí a jazyků znalí, v životě nějakým způsobem úspěšní (ať už profesně nebo ve svých hobby). Lidé bez xenofobních předsudků všech barev.."
1293,-0.3678438077793375,-0.2433803633268204,ANO,"Jsou to lidi s rozumem a s přehledem ,jak se skutečně žije."
1294,-0.08528316740660866,0.19726016603077026,ANO,"Nejvíce podobné názory sdílím s voliči SOCDEM, případně ANO (strana u které předpokládám, že má mnohem vyšší šanci na výhru ve volbách než SOCDEM). Jsou mi sympatické strany a lidi, kteří si myslí, že je potřeba, aby vláda podpořila ty, kteří sociální pomoc potřebují a zároveň si ji zaslouží (tedy lidé, kteří alespoň někdy pracovali/pracují a pouze nenatahují ruce po penězích). Zároveň je pro ně důležité starat se o vlastní občany a nepodporovat všechny ostatní kolem, ačkoli na to nejsou dostupné finance. Sympatické jsou mi také názory těch, kteří tvrdí, že je potřeba zajistit dostupnější bydlení pro vlastní občany."
1295,-0.09089483340788208,-0.31178169267865546,SPD,"Jsou ochotni naslouchat lidem s jinými názory, případně i přijímat kompromisy. Jsou zastánci názoru, že všechny strany chtějí, aby se lidé v této zemi měli dobře, stačilo by, jen se dohodnout, jakým způsobem toho dosáhnout."
1296,-0.6869981384525103,0.03448858524840403,Unknown,"Jsem nespokojen s tím, jak se všude lže a všíchni se snaží druhé jen využít."
1297,-0.3008167773356768,-0.5846051925183088,KSCM,"v mém okolí je několik lidí podobně smýšlejících,ale nemají tak vyhraněné nézory za ktrerými si stojí .já se snažím být čestná a to je moje kredo celý život"
1298,-0.45823368335102194,-0.30903209978029184,TOP09,"Lidí, kteří nesnáší lživou politiku"
1299,-0.288220017147093,-0.683338948350876,ODS,"Bez dluhů, nehází své životní situace na vládu, zodpovědní"
1300,-0.5350485550089848,-0.16988397036163033,ANO,"Jsou to prostí lidé,poctiví,kterým se nelíbí rozežranost čs.politiků,zadlužování státu na úkor občanů a z jejich peněz a pak ještě ty hloupé kecy."
1301,0.4353443449001833,-0.20653455268885507,ODS,jsou vesměs uznalí a mají přehled o ekonomice a nenechají se nalákat nesplnitelnými sliby
1302,-0.7158474503775412,-0.12011705396536726,ANO,Politické otázky a názory s lidmi neřeším 
1303,-0.2221125048762738,-0.013349969977370094,Pirati,"Jsou to lidé, kteří se aktivně o politiku a problémy zajímají. Sami si vyhledávají informace, které si ověřují z více zdrojů, u každé informace si ověřují jejího nositele. Přemýšlí nad chováním politiků a jejich důvodech, tvoří si svůj kontinuální politický názor dlouhodobě, nepodléhají momentálním výstřelkům a populismu."
1304,0.5782485256936208,-0.41545609285950574,SPD,"Lidumilové, není jim lhostejné, jak se tu všichni budeme mít."
1305,-0.04959985466336385,-0.5681519830096019,ANO,Máme o čem diskutovat a mají stejné smýšlení jako já 
1306,0.700488938512982,-0.3369218433614181,KSCM,Do hlavy jím člověk nevidí
1307,-0.2323125578186737,-0.527125194023868,ANO,"Mají mé sympatie, zajímají se o současnou politiku."
1308,0.505838355410027,-0.5075739357673127,ODS,"Starší věk, vysokoškolské vzdělání, konzervativní přístup k životu, schopen si tvořit vlastní názor, odpůrce komunismu ve všech jeho podobách, obava z agresivního chování Ruska"
1309,-0.08462192764408594,-0.7852009118928174,STAN,"otevření, schonpni přijmout argumenty, realističtí"
1310,-0.6057090832447554,-0.07052211257902748,ANO,"Pokud budu popisovat politiku selským rozumem dnešní vládnoucí garnitury, tak jsou sebestřední snad do jednoho, ať si vzpomenu na jakoukoliv osobu (Fiala, Černochová)"
1311,-0.32245917095833043,0.34220705016377345,ANO,"Jsou realističtější,  mají podobné zkušenosti a potřeby jako já "
1312,-0.32886695124296156,-0.3936202603867062,Pirati,"Pokud mají stejný nebo přibližný pohled jako já, tak s nimi nemám problém."
1313,-0.5103725880114085,0.474543239740171,ANO,"Chtějí aby za politiky byli vidět výsledky, ne jen signály"
1314,0.541977603339095,-0.015199388981187995,Unknown,"Každý máme svůj názor, zastáváme jiné nebo stejné příklady a zkušenosti"
1315,-0.009227869454648744,0.7705593270486497,ANO,Pracující střední třída a odporem k vládě a Ukrajině 
1316,0.29591262591183215,0.3109632245548132,KDU-CSL,"Většinou jsou to lidé s dosti vysokými morálními hodnotami, vzděláním, s rozhledem, samostatným myšlením a rozhodovanim.Nesednou jen tak na lep líbivým řečem nebo naopak nepodloźenym tvrzením."
1317,0.28670419297699623,0.6224803892080685,STAN,"Chápou, že Ukrajinci sem nepřišli aby náš ohrožovali, ale že přišli o své domovy. Že státní kasa není bezedná a že rozdávat z ní se obrátí proti našim dětem a vnoučatům."
1318,0.6551763760590553,0.4494047589410942,ANO,Podporují ochranu životního prostředí 
1319,-0.6231875641768799,0.5027938299162793,Unknown,"Overujú si fakty, vedia si dať dokopy dve a dve. Sú to ľudia rozmýšľajúci kriticky, ktorí neuveria každej blbosti."
1320,-0.5875092328907086,-0.10441918333066064,Unknown,"Jak jsem už psala, každý má svůj vlastní názor a já bych nikomu nic nevnucovala."
1321,-0.4827110578574631,0.6253482961666926,SPD,"Skromni a rozumni,zkušení ,znalí normálního života "
1322,-0.1818181690073987,0.7462477554938193,ANO,Střední vrstva žijící v ČR 
1323,0.3083734433482457,0.568769018835368,Pirati,Mladší lidé s přehledem co se děje ve světě a jak by bylo nejlepší pomoct vsem
1324,0.6036522871953456,-0.37887471148156404,Other,"většinou lidi, co si hledají fakta, ověřujou si informace a uvažují logicky"
1325,0.3147118887431399,0.06429929639116987,Unknown,"Obyčejní, velmi pracovití lidé, kteří se snaží a vadí jim prospěchářství a nespravedlnost."
1326,-0.7009518008416636,-0.22944769763713735,ANO,Jsem rada ze by jsme na to meli stejny nazor a pohled jinak co se tyce politiky tak to neresim prijde mi to ztrata casu 
1327,0.7063925699642017,0.32650506189309364,ANO,"Racionální myšlení, rozum "
1328,0.018636153772398897,-0.4865789888552762,TOP09,"Nemusí se nijak lišit, ale spíše je vnímám jako obyčejné lidi ve střední třídě společenského žebříčku"
1329,0.36099668227085785,-0.38821538127121785,ANO,"Důchodci. Lidé, co nemohou najít odpovídající zaměstnání.Ti, co smýšlejí jako já - spiše doleva.."
1330,0.0762776718605517,0.5353422853573889,Pirati,"Vyšší vzdělání a kritické myšlení, dokáží si udělat vlastní názor. Nebojí se říct, že nemají na věc názor, protože o ní nemají dost informací. Informace musí být dostatečně podložené a ozdrojované. 
Rádi cestují-mají přehled, jak se žije v jiných zemích (v cizině se vždy nemají lépe, i když mají větší mzdy).
"
1331,0.11090620860837071,-0.36477521473978985,ODS,"Jsou si sympatyčtí, mladí, "
1332,-0.49264053532735885,-0.08885264992305965,SPD,"Lidi samostatní,se znalostí historie, spíše konzervativní, cticí rodinu,tradice,historii,samostatnost, nezávislost, lidi pracovití, poctiví,ferovi, samostatně myslící,logicky uvažující, se zdravým selským rozumem.Lidi, kteří ctí svobodu slova a nepodléhají propagandě "
1333,-0.08479604964591494,-0.03565459237044551,SPD,"Jsou to obyčejný lidé kteří nechtějí seskupeni určitých vlád, nechtějí podporovat migranty na úkor vlastních občanů, jsou to lidi co jsou hrdí na to že jsou češi, jsou to občanů kteří chtějí udržovat českou tradici našeho národa jako je koruna a další naše důležité symboli. Jsou to lidi kteří nechtějí podporovat jiné obyvatelé kteří nemají zájem o práci a jen se povalují a zneužívají stát a čerpání pomoc od státu i když jsou zdraví a mohou státu přispět."
1334,0.09509907543246009,0.39522933221963724,ANO,"Střední vrstva, lidé, kteří živí rodinu, mají závazky např hypotéky apod "
1335,-0.5331641463917315,0.1684960409148058,ANO,"Mají otevřené názory s ochotou k jednání.Jsou schopni navrhovat a provádět takové změny,které vedou k prosperitě.Zaměřují se na podporu svých voličů a snaží se o zvýšení životní úrovně,narozdíl od koalice,která ústy svého guru Fialy propaguje nákup nutelly v Německu.Jak ubohé."
1336,0.2762888381948967,0.5280626265141909,ANO,"Střední a nižší třída, dále důchodci, kteří jsou nejvíce zasažení rozhodnutím vlády"
1337,-0.12972890186553213,-0.3849455981664787,Unknown,"Lidi s rozhledem, kteří nepodléhají dogmatickým manipulacím."
1338,-0.06815801438745592,-0.6405453280488338,Other,"Tito lidé tráví mnoho času s rodinou. Doma se baví i o záležitostech mimo jejich domácnost, včetně politiky a kultury. Odebírají časopis Respekt. Poslouchají Český rozhlas. V televizi dávají přednost tvorbě ČT. Rádi podnikají výlety, často i s přáteli. Pomáhají pořádat sousedská setkání typu Zažij město jinak atd."
1339,0.7797274447288433,-0.042127198054081924,ANO,"Národní zájmy, suverenita, bezpečnost, sociální spravedlnost, solidarita."
1340,0.48267850400295753,-0.30611220816861606,Other,Sympatičtí zodpovědní lidé 
1341,0.14531202259566736,-0.013034812900762197,Unknown,"Lidé, kteří berou věci tak jak jsou a nesnaží se je měnit. Lidé s nevelkou potřebou vyjádřit a prosadit si svůj názor (pokud to není v nutné situaci). Lidé žijící si svůj život bez ohledu na politické dění."
1342,0.6850820191618656,0.2939598370839512,KSCM,snaží se vyhodnotit celkovou situaci jak nejlépe pomáhá vlastním- obyčejným lidem.
1343,0.5855733010294396,0.07889874815764983,ODS,Lidé s přehledem o politice a zdravě uvažující
1344,-0.08913444161631048,-0.14437896337382428,Pirati,"Jsou to většinou lidé mně blízcí, s určitým vzděláním a náhledem do života. V dnešní době to jsou ale bohužel většinou právě ti lidé, kteří dostávají ,,vynadáno"" od starších generací, že o světě nic neví, jsou mladí a hloupí a nedokážou přece pochopit, jaký byl život předtím (např. za dob komunismu). Často si musí své postavení a respekt ve společnosti prosadit, a cesta k onomu prosazení není vždy jednoduchá. Přesto je jich ale v mém okolí čím dál tím víc, a já doufám, že jich bude jen přibývat a nebudou se bát se prosadit a ozvat. Stejně tak, jako tomu bylo vždy. "
1345,0.1253312129907365,0.7353536431243597,KSCM,Nemám s takovými lidmi problém ani se s nimi o těchto tématech bavit
1346,-0.5996865287522677,0.5348726564837821,Unknown,bbbnvvv jojbvfr hiknbfrr. fuuhfdfhhbbvcf. hugffhjb frklo 
1347,0.144665869761642,-0.19991193124333873,Unknown,"Jsou to stejní lidé jako my,kteří stále čekají že se konečně začnou dít pozitivní věci ale nic se neděje….je to čím dal více frustrující pro všechny naše vrstevníky."
1348,-0.36704046641409077,-0.3184555733958271,KSCM,"jedná se o lidi znalými společenský vývoj, historii a mají společný názor jak na vnitřní vývoj, tak zejména evropský směr vývoje- jwdná se zejména tzv. o lidi dělnických zaměstnání a střední až malé podnikatele."
1349,-0.5365270123273296,-0.40497586187651385,ANO,"Normální lidi, chápající souvislosti."
1350,0.11721111048150598,0.7727244722183835,Unknown,Kdokoliv komu je jedno kdo povladne 
1351,0.6815736707226799,0.11120815211870004,Other,"Hledám stranu, která je něco mezi. Jsme zbytečně sociální stát k některým skupinám. A naopak, kdo potřebuje reálně pomoc, tak ji nedostane. Proto si myslím, že bývalá ČSSD byla nejpřijatelnější."
1352,-0.14022423475209897,0.7388671115454488,ANO,chtějí pro společnost lepší životní podmínky
1354,-0.23709878933491782,0.7419540388436648,Unknown,DOBŘE UŽ BYLO.JSEM ZE STARÉ ŠKOLYASENIOŘI BY SE MNOU SOUHLASILI
1355,-0.464511846812829,-0.5084240059799999,ANO,"Používají tzv. selský rozum a nemluví o teorii a signálech, ale pracují pro své spoluobčany."
1356,-0.3935154890982458,-0.41286135671547347,ANO,"Lidé, kterým není lhostejný osud druhých, bojují pro ně a za ně. Zároveň bojují za svou vlast."
1357,-0.6547789042126128,0.23044326249504982,Unknown,Názory pirátu nemáme rádi 
1358,-0.03360879477967017,-0.6667616808232651,ANO,"Jsou to z mého okolí lékaři, učitelé, živnostníci, dělníci, důchodci, ženy na mateřské dovolené"
1359,0.41290661087012526,-0.2882712421170722,ANO,"Tito lidé vnímají situaci u nás realisticky a vidí, co se děje. Argumenty členů vlády, koaličních stran ve všech oblastech jsou směšné, amatérské, neakceptovatelné, hloupé. V podstatě výsměch lidem. Upadající vláda dělá zoufalé činy. Všichni očekáváme změnu vládní koalice dle vox populi ČR."
1360,-0.2307671785224444,-0.15351841004301692,KDU-CSL,"Jsou to lidi, kteří opravdu přemýšlejí "
1361,-0.3672681320866066,0.39447625688538795,ANO,To je na dlouho všichni nadávají  na vládu na politiky jsou nešťastní protože mají problémy je to psaní na hodiny a na to není čas.
1362,0.25699168147006274,-0.7490601146526091,ANO,Soukmenovci se systemem. Chteji zmenu a iz maji tohpto hnusu dost.
1363,0.3536981787449495,-0.3225868371484206,Unknown,"Tyto lidi se příliš nezajímají o politiku. Neúčastní se voleb, neboť jsou toho názoru, že ať zvolí kohokoliv nic se nezmění."
1364,-0.5934622725155423,-0.3178478352196261,Unknown,"samostatně uvažující nepodléhají reklamě,ověří si to co jim kdo vykládá,nesoudí jen podle toho co je pro ně výhodné,žadají dodržovaní slibů"
